GROUP,snapdate,인당 프로젝트수,인당 상시잔여이슈,이슈 처리일,Commit당 이슈발생,인당 이슈Inflow(발생),인당 이슈Outflow(해결),인당 코드 변경량,인당 개발산출물Outflow(해결),인당 Commit코드 변경량,인당 개발산출물 Burndown,개발산출물 처리율 (Outflow/Inflow),인당 개발산출물 상시잔여수,인당 개발산출물Inflow(발생),인당 이슈 Burndown,이슈 처리율(Outflow/Inflow),이슈 최초대응일,개발산출물 최초대응일,개발산출물 처리일,인당 개발산출물+Review Outflow,인당 Review수,인당 Reject수,Reject/Review율[리뷰관점],Commit당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected(AI+RV)/Commit율[리뷰관점],활성개발자수,이슈 활성개발자수,Code 활성개발자수,산출물 활성개발자수,이슈Inflow(발생),이슈Outflow(해결),Code Review수,Code Reject수,완료이슈 Reopen율,진성완료이슈 Reopen율,ShiftLeft Reopen율[내부],진성ShiftLeft Reopen율[내부],누적전체이슈 Reopen율[내부],누적진성전체이슈 Reopen율[내부],누적전체이슈 대비 잔여이슈Reopen율[내부],누적진성전체이슈 대비 잔여이슈Reopen율[내부],이슈 쏠림[내부],인라인 리뷰 코드수정비율[내부],인라인 개발자리뷰 코드수정비율[내부],인라인 AI리뷰 코드수정비율[내부],인라인 정적분석 코드수정비율[내부],커밋당 인라인 리뷰 코드수정횟수[내부],커밋당 인라인 AI리뷰 코드수정횟수[내부],커밋당 인라인 개발자리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정or응답 횟수[내부],인라인 개발자리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자리뷰 코드수정or응답 횟수[내부],인라인 AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 AI리뷰 코드수정or응답 횟수[내부],평균 잔여이슈Age[내부],Commit 활성개발자수[내부],Review 활성개발자수[내부],코드 변경량(TOTAL LOC),이슈결함밀도(이슈Inflow/변경kLOC),Commit당 코드 변경량(LOC) [내부],코드 삽입율(Insert LOC/Total LOC) [내부],코드 삭제율(Delete LOC/Total LOC) [내부],코드 수정 밀도 (Total LOC / 개발산출물 Outflow) [내부],개발산출물 밀도 (개발산출물 Outflow/Total LOC*1000) [내부],개발산출물 Inflow [내부],개발산출물 Outflow [내부],이슈결함밀도2(이슈Inflow/변경kLOC)[내부],누적완료이슈 Reopen율[내부],누적진성완료이슈 Reopen율[내부],진성이슈Inflow(발생)[내부],진성이슈결함밀도(이슈Inflow/변경kLOC)[내부],잔여이슈 Reopen율[내부]
"국내자사","2026-01-15","1","4.193","5.238","1.548","2.543","3.242","151.176","3.508","78.284","-2.07","306.964","30.666","8","-0.409","120.225","0.505","0","87.12","4.413","4.03","0.047","1.175","0.591","0.402","82.689","289","165","247","263","178","214","681","8","14.953","18.28","18.959","16.547","21.164","23.395","0.481","1.021","81","10.098","18.182","8.219","11.364","0.284","0.165","0.073","9.886","0.239","71.863","1.734","65.909","0.266","73.059","1.468","21.46","111","242","7710","23.346","77.1","80.88","19.12","104.65","9.56","24","73.671","22.771","22.203","26.181","54","7.588","0"
"국내자사","2026-01-16","1","4.314","5.064","1.517","2.758","3.471","121.154","3.38","59.879","-1.828","267.599","32.577","8","-0.628","129.67","0.353","null","83.817","4.553","4.208","0.052","1.236","0.642","0.445","90.349","277","165","236","252","182","236","728","9","18.644","23.853","22.18","22.963","21.283","23.611","0.544","1.149","83","10.959","24.138","10.506","7.595","0.325","0.22","0.057","11.888","0.276","73.427","1.707","55.172","0.13","75.486","1.577","21.506","112","231","6300","29.841","61.76","78.33","21.67","98.09","10.19","24","64.224","25.981","22.295","26.348","63","10.317","0"
"국내자사","2026-01-17","1","4.264","5.059","1.687","2.812","3.42","116.804","3.38","59.499","-1.828","267.599","34.482","8","-0.477","121.649","0.332","null","83.817","4.49","4.14","0.053","1.271","0.67","0.45","90.49","274","165","233","249","194","236","708","9","18.22","24.074","21.978","22.857","21.183","23.406","0.519","1.094","83","10.959","24.138","10.506","7.595","0.328","0.221","0.057","11.888","0.279","73.427","1.721","55.172","0.131","75.486","1.59","21.506","111","227","5957","32.147","61.41","78.21","21.79","92.75","10.78","24","64.224","31.655","22.279","26.334","67","11.163","0"
"국내자사","2026-01-18","1","4.209","5.071","1.718","2.779","3.4","113.224","3.38","58.469","-1.828","267.599","36.383","8","-0.557","125.926","0.35","null","83.817","4.27","3.918","0.053","1.351","0.691","0.447","96.826","273","164","233","249","189","238","666","9","23.529","33.945","22.059","22.857","21.472","23.93","0.519","1.094","83","10.959","24.138","10.506","7.595","0.331","0.223","0.058","11.888","0.281","73.427","1.736","55.172","0.132","75.486","1.603","21.506","111","227","5548","33.706","59.66","80.01","19.99","86.39","11.58","24","64.224","32.855","22.579","26.921","66","11.265","0"
"국내자사","2026-01-19","1","3.963","5.022","1.412","2.569","3.2","151.24","13.816","62.573","-12.137","2072.327","34.377","8","-0.429","121.081","0.451","6","54.878","6.668","4.798","0.055","1.151","0.733","0.589","98.503","273","165","233","249","185","224","782","9","26.786","34.375","20.611","22.388","21.764","24.158","0.606","1.281","85","11.688","21.429","12.033","2.564","0.273","0.22","0.045","13.011","0.265","69.888","1.424","53.571","0.114","71.784","1.311","21.294","110","227","7562","25.39","72.71","79.21","20.79","22.81","43.85","16","331.572","28.223","22.756","26.867","59","8.926","0"
"국내자사","2026-01-20","1","3.969","4.55","1.309","2.653","3.171","162.607","19.275","67.844","-16.603","2834.629","31.295","5.667","-0.256","111.558","0.411","null","29.996","7.953","5.257","0.066","1.253","0.671","0.611","72.925","274","164","237","251","199","222","878","11","26.126","29","19.048","21.324","21.636","23.707","0.576","1.211","84","10.85","22.5","10.714","2.041","0.243","0.178","0.059","12.329","0.237","53.082","1.02","47.5","0.125","53.968","0.895","20.594","108","231","9106","22.238","74.64","76.42","23.58","18.9","52.92","17","481.887","23.878","22.765","26.7","76","8.676","0"
"국내자사","2026-01-21","1","3.83","3.315","1.198","2.901","2.937","176.271","18.878","69.273","-16.27","2583.317","27.441","3.8","-0.274","112.621","0.449","4","29.05","7.853","5.243","0.058","1.103","0.744","0.74","91.128","276","164","239","252","206","232","907","10","28.017","35.354","17.959","19.512","21.601","23.785","0.55","1.157","84","12.846","17.742","12.846","6.383","0.365","0.287","0.062","13.508","0.348","46.405","1.197","48.387","0.169","46.096","1.028","19.925","109","231","10400","17.692","75.36","76.7","23.3","21.19","47.2","19","490.83","21.122","22.715","26.751","82","6.827","0"
"국내자사","2026-01-22","1","3.773","5.158","1.012","2.531","2.787","179.125","18.927","69.182","-17.864","5944.235","23.949","0.955","-0.511","129.012","0.434","4","15.769","7.289","4.983","0.045","0.902","0.806","0.725","93.694","276","164","240","253","162","209","887","8","31.579","38.144","22.807","22.131","21.768","24.175","0.616","1.302","85","12.148","13.514","12.647","6.383","0.346","0.265","0.062","12.802","0.327","46.618","1.191","39.189","0.179","48.235","1.012","19.155","109","232","10031","16.499","78.98","76.55","23.45","22.08","45.28","7.642","454.239","15.858","22.694","26.71","60","5.882","0"
"국내자사","2026-01-23","1","3.789","4.921","0.983","2.6","2.69","193.119","18.581","77.938","-15.17","662.749","21.164","4.381","-0.253","113.018","0.236","4","14.029","7.305","5.126","0.038","0.746","0.791","0.743","89.101","276","165","240","253","169","191","938","7","29.843","34.146","20.673","17.143","21.71","24.03","0.547","1.155","86","9.18","11.828","8.884","6.061","0.354","0.272","0.07","9.359","0.342","53.033","1.937","35.484","0.209","56.405","1.728","18.734","112","232","11394","15.754","85.67","77.96","22.04","24.53","40.77","70.089","464.516","15.776","22.718","26.742","58","5.573","0"
"국내자사","2026-01-24","1","3.758","4.795","1.105","2.969","2.868","193.119","18.581","77.938","-15.17","662.749","18.374","4.381","-0.06","102.632","0.254","null","14.029","7.263","5.082","0.038","0.753","0.791","0.743","89.101","275","164","240","253","190","195","930","7","29.231","34.146","20.853","18.269","21.582","23.799","0.543","1.144","85","9.18","11.828","8.884","6.061","0.354","0.272","0.07","9.359","0.342","53.033","1.937","35.484","0.209","56.405","1.728","18.734","112","232","11394","15.447","85.67","77.96","22.04","24.53","40.77","70.089","464.516","16.675","22.68","26.728","69","5.661","0"
"국내자사","2026-01-25","1","3.645","4.877","0.942","2.571","2.754","193.119","18.581","77.938","-15.17","662.749","15.751","4.381","-0.21","110.494","0.27","null","14.029","7.263","5.082","0.038","0.753","0.791","0.743","89.101","275","164","240","253","162","179","930","7","24.581","24.286","21.154","18.627","21.651","23.943","0.566","1.195","85","9.18","11.828","8.884","6.061","0.354","0.272","0.07","9.359","0.342","53.033","1.937","35.484","0.209","56.405","1.728","18.734","112","232","11394","13.779","85.67","77.96","22.04","24.53","40.77","70.089","464.516","14.218","22.686","26.728","60","4.301","0"
"국내자사","2026-01-26","1","3.741","5.107","0.938","2.452","2.606","180.133","9.26","83.072","-5.345","290.656","15.345","4.381","-0.25","113.158","0.409","null","14.679","5.67","4.737","0.036","0.762","0.809","0.675","94.044","277","163","243","256","152","172","919","7","19.186","18.571","20.101","16.667","21.732","24.096","0.544","1.158","86","7.723","9.524","7.39","9.091","0.393","0.313","0.053","7.639","0.367","47.222","2.267","32.143","0.18","49.214","2.087","18.955","113","233","10808","13.555","83.78","78.22","21.78","53.05","18.85","70.089","203.719","13.692","22.646","26.584","38","3.562","0"
"국내자사","2026-01-27","1","3.803","5.544","1.037","2.82","2.815","191.827","4.122","88.096","-0.015","100.388","16.019","6.023","-0.56","129.787","0.393","null","54.347","4.604","4.27","0.042","0.991","0.794","0.571","91.885","277","163","242","255","141","183","807","8","19.126","20.833","21.154","19.388","21.743","24.151","0.455","0.977","85","6.599","2.518","8.024","11.765","0.464","0.386","0.05","6.414","0.436","41.64","2.829","12.23","0.243","53.789","2.586","19.546","110","230","9975","14.135","91.51","80.83","19.17","109.99","9.09","90.339","90.69","13.569","22.616","26.518","39","4.11","0"
"국내자사","2026-01-28","1","3.775","5.689","1.093","2.712","2.563","202.898","3.124","104.04","-2.365","411.673","15.55","3.13","-0.307","116.312","0.395","6","56.91","4.752","4.415","0.062","1.408","0.891","0.596","115.25","276","164","244","257","141","164","852","12","17.683","14.516","20.408","18.085","21.781","24.202","0.539","1.157","86","5.034","4.428","4.69","8.911","0.416","0.248","0.096","4.614","0.344","43.562","3.248","12.915","0.28","56.127","2.968","20.221","108","231","9942","13.528","99.42","77.18","22.82","96.44","10.37","25.042","103.09","14.159","22.576","26.391","43","4.174","0"
"국내자사","2026-01-29","1","3.803","3.617","0.908","2.56","2.35","224.979","2.89","106.292","-2.03","361.193","15.544","6.8","-0.186","110.156","0.287","null","53.559","4.639","4.379","0.071","1.631","0.887","0.687","125.318","276","163","245","259","128","141","797","13","16.312","12.245","16.94","16.456","21.777","24.224","0.539","1.158","85","5.828","4.688","5.801","8.911","0.453","0.302","0.086","5.51","0.388","47.551","3.353","13.672","0.252","59.53","3.101","21.238","108","233","10799","13.844","94.73","77.96","22.04","109.92","9.1","27.2","98.244","12.343","22.556","26.377","40","4.213","0"
"국내자사","2026-01-30","1","3.703","4.098","1.425","3","2.773","189.681","3.542","96.196","-2.589","476.569","14.077","3.438","-0.145","107.018","0.249","0","54.527","4.249","3.764","0.075","1.985","0.958","0.661","104.352","274","164","244","259","171","183","655","13","25.683","16.981","15.263","18.519","22.057","24.197","0.489","1.056","85","6.499","4.641","6.607","11.25","0.413","0.268","0.08","6.023","0.348","41.531","2.399","11.392","0.196","54.286","2.203","21.856","108","232","8915","18.284","90.97","75.87","24.13","68.02","14.7","27.5","131.056","17.348","23","26.737","51","5.552","0"
"국내자사","2026-01-31","1","3.651","4.185","1.026","2.925","2.781","203.321","3.542","91.321","-2.589","476.569","13.755","3.438","-0.284","114.839","0.232","0","54.527","4.969","4.514","0.078","1.733","0.934","0.788","109.286","274","164","244","259","155","178","808","14","26.404","17.308","15.47","18.182","22.163","24.465","0.47","1.023","85","6.306","5.039","6.031","9.677","0.41","0.249","0.075","5.767","0.324","41.916","2.353","14.341","0.214","51.893","2.139","21.856","109","233","11386","15.414","89.65","75.96","24.04","86.88","11.51","27.5","131.056","15.27","22.995","26.737","48","4.479","0"
"국내자사","2026-02-01","1","3.604","4.185","1.281","3.63","2.781","209.214","3.542","90.844","-2.589","476.569","13.546","3.438","0.22","90.816","0.261","0","54.527","4.979","4.525","0.078","1.728","0.922","0.788","109.286","273","161","244","259","196","178","810","14","26.404","17.308","15.47","18.182","21.947","23.953","0.466","1.002","85","6.306","5.039","6.031","9.677","0.406","0.246","0.074","5.767","0.32","41.916","2.326","14.341","0.211","51.893","2.114","21.856","109","233","11716","16.985","90.82","75.85","24.15","89.4","11.19","27.5","131.056","16.968","22.995","26.737","54","4.609","0"
"국내자사","2026-02-02","1","3.597","4.239","1.507","3.483","3.23","176.273","3.494","90.637","-2.216","354.106","12.709","2.885","0.063","97.525","0.396","0","57.287","4.382","3.882","0.071","1.829","0.866","0.686","100.679","274","164","243","258","202","197","656","12","23.858","20.968","14.213","15.854","21.907","24.132","0.421","0.914","86","6.146","4.669","6.082","9.028","0.381","0.219","0.077","5.637","0.297","40.564","2.135","14.008","0.232","52.773","1.903","21.401","107","232","9695","21.97","86.56","75.15","24.85","73.01","13.7","37.5","132.79","18.869","22.846","26.667","54","6.24","0"
"국내자사","2026-02-03","1","3.511","3.945","1.577","3.343","3.125","173.393","2.441","90.58","-2.019","803.297","12.626","1.292","0.289","89.286","0.347","0","55.494","4.214","3.722","0.057","1.527","0.908","0.733","109.627","275","164","244","259","224","200","655","10","23","19.048","15.166","16.304","21.882","24.164","0.541","1.174","86","8.023","16.393","6.531","9.524","0.354","0.203","0.063","7.623","0.266","48.276","1.684","40.984","0.158","49.184","1.525","20.738","104","232","9710","24.202","85.18","75.01","24.99","77.99","12.82","15.5","124.511","23.087","22.742","26.538","67","7.621","null"
"국내자사","2026-02-04","1","5.457","3.553","1.952","3.618","3.677","160.453","2.299","83.402","-1.778","709.463","12.5","1.25","0.214","92.683","0.36","0","56.904","3.913","3.503","0.041","1.182","0.778","0.58","94.287","273","166","242","257","246","228","592","7","20.175","18.056","14.403","15.464","21.743","24.067","0.516","1.125","85","7.738","4","7.979","8.974","0.269","0.207","0.014","7.512","0.221","51.643","1.517","36","0.124","53.723","1.393","20.385","102","231","8504","31.103","82.56","78.75","21.25","68.49","14.6","17.5","124.156","27.012","22.564","26.343","81","10.23","0"
"국내자사","2026-02-05","1","5.309","3.43","2.051","3.628","3.786","169.164","2.444","90.955","-1.974","944.053","12.256","1.115","0.189","93.64","0.226","0","56.111","4.02","3.503","0.07","1.985","0.775","0.572","90.674","277","168","244","259","283","265","655","13","20.755","14.583","16.393","12.5","21.713","23.85","0.55","1.195","85","7.407","7.143","7.143","8.861","0.241","0.165","0.032","7.143","0.196","47.005","1.291","51.429","0.228","46.154","1.063","19.601","105","233","10319","27.377","93.81","72.85","27.15","75.38","13.27","14.5","136.888","30.07","22.516","26.056","93","8.237","0"
"국내자사","2026-02-06","1","5.158","3.414","1.905","3.711","3.657","203.737","1.853","90.835","-1.059","264.121","12.175","2.667","0.286","90.78","0.226","0","65.581","4.192","3.949","0.068","1.727","0.723","0.608","99.124","279","169","244","260","282","256","695","12","14.844","16.304","14.907","11.565","21.816","24.314","0.708","1.55","85","8.464","15.686","7.723","6.211","0.399","0.239","0.098","9.061","0.337","52.883","1.969","54.902","0.344","52.475","1.626","19.501","106","233","11613","24.412","95.98","73.74","26.26","109.92","9.1","40","105.648","25.716","22.51","26.359","77","6.674","0"
"국내자사","2026-02-07","1","10.91","8.867","2.415","3.654","3.672","201.149","1.813","91.883","-1.022","258.357","12.117","2.667","0.433","86.316","0.212","0","64.483","3.908","3.776","0.068","1.809","0.686","0.503","91.667","279","169","244","260","285","246","608","11","13.008","12.941","14.894","11.724","20.555","23.712","0.739","1.873","83","9.846","17.284","9.402","4.651","0.408","0.264","0.112","10.88","0.376","56.713","1.96","56.79","0.368","56.695","1.592","19.501","106","233","9454","29.723","101.66","72.56","27.44","91.48","10.93","40","103.343","27.057","21.167","26.054","78","8.092","0"
"국내자사","2026-02-08","1","5.297","3.498","2.388","3.597","3.704","194.128","1.853","91.597","-1.059","264.121","12.28","2.667","0.147","94.946","0.199","0","65.581","3.551","3.376","0.07","2.075","0.698","0.516","91.667","278","168","244","260","277","263","530","11","15.97","18.085","14.894","11.724","21.772","24.171","0.626","1.37","85","9.827","17.284","9.375","4.651","0.402","0.26","0.11","10.855","0.37","56.582","1.929","56.79","0.362","56.534","1.567","19.501","106","233","9124","30.195","100.26","72.58","27.42","86.36","11.58","40","105.648","29.82","22.562","26.434","75","8.823","0"
"국내자사","2026-02-09","1","5.267","4.042","1.986","3.262","3.275","191.636","1.845","89.022","-1.121","279.329","12.59","2.917","0.117","95.62","0.213","0","63.946","4.137","3.953","0.081","2.059","0.717","0.576","88.643","275","168","241","257","274","262","680","14","19.084","21.429","16.099","12.667","21.827","24.256","0.64","1.401","85","9.982","16","9.589","4.651","0.355","0.226","0.103","10.968","0.329","61.72","1.852","52","0.335","64.384","1.516","19.614","108","230","10540","23.529","93.27","73.3","26.7","107.81","9.28","35","97.765","27.868","22.625","26.551","86","6.973","0"
"국내자사","2026-02-10","1","5.032","4.57","1.442","3.171","3.114","202.083","1.781","93.586","-0.703","172.547","13.267","4","-0.5","123.423","0.247","0","55","4.57","4.437","0.075","1.684","0.74","0.655","90.498","277","171","242","257","222","274","772","13","21.168","27.523","11.917","7.042","21.733","24.329","0.418","0.924","85","8.517","21.875","6.772","3.158","0.325","0.181","0.127","9.462","0.307","60.853","1.976","60.417","0.349","60.948","1.627","20.013","112","230","12125","17.691","92.56","75.88","24.12","219.6","4.55","32","55.215","19.59","22.574","26.693","61","5.072","0"
