GROUP,snapdate,인당 프로젝트수,인당 상시잔여이슈,이슈 처리일,Commit당 이슈발생,인당 이슈Inflow(발생),인당 이슈Outflow(해결),인당 코드 변경량,인당 개발산출물Outflow(해결),인당 Commit코드 변경량,인당 개발산출물 Burndown,개발산출물 처리율 (Outflow/Inflow),인당 개발산출물 상시잔여수,인당 개발산출물Inflow(발생),인당 이슈 Burndown,이슈 처리율(Outflow/Inflow),이슈 최초대응일,개발산출물 최초대응일,개발산출물 처리일,인당 개발산출물+Review Outflow,인당 Review수,인당 Reject수,Reject/Review율[리뷰관점],Commit당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected수(AI+Reviewer)[리뷰관점],인당 Rejected(AI+RV)/Commit율[리뷰관점],활성개발자수,이슈 활성개발자수,Code 활성개발자수,산출물 활성개발자수,이슈Inflow(발생),이슈Outflow(해결),Code Review수,Code Reject수,완료이슈 Reopen율,진성완료이슈 Reopen율,잔여이슈 Reopen율[내부],ShiftLeft Reopen율[내부],진성ShiftLeft Reopen율[내부],누적전체이슈 Reopen율[내부],누적진성전체이슈 Reopen율[내부],누적전체이슈 대비 잔여이슈Reopen율[내부],누적진성전체이슈 대비 잔여이슈Reopen율[내부],이슈 쏠림[내부],인라인 리뷰 코드수정비율[내부],인라인 개발자리뷰 코드수정비율[내부],인라인 정적분석 코드수정비율[내부],커밋당 인라인 리뷰 코드수정횟수[내부],커밋당 인라인 AI리뷰 코드수정횟수[내부],커밋당 인라인 개발자리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정횟수[내부],인라인 개발자+AI리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자+AI리뷰 코드수정or응답 횟수[내부],인라인 개발자리뷰 코드수정or응답 비율[내부],커밋당 인라인 개발자리뷰 코드수정or응답 횟수[내부],커밋당 인라인 AI리뷰 코드수정or응답 횟수[내부],평균 잔여이슈Age[내부],Commit 활성개발자수[내부],Review 활성개발자수[내부],코드 변경량(TOTAL LOC),이슈결함밀도(이슈Inflow/변경kLOC),Commit당 코드 변경량(LOC) [내부],코드 삽입율(Insert LOC/Total LOC) [내부],코드 삭제율(Delete LOC/Total LOC) [내부],코드 수정 밀도 (Total LOC / 개발산출물 Outflow) [내부],개발산출물 밀도 (개발산출물 Outflow/Total LOC*1000) [내부],개발산출물 Inflow [내부],개발산출물 Outflow [내부],이슈결함밀도2(이슈Inflow/변경kLOC)[내부],누적완료이슈 Reopen율[내부],누적진성완료이슈 Reopen율[내부],진성이슈Inflow(발생)[내부],진성이슈결함밀도(이슈Inflow/변경kLOC)[내부],인라인 AI리뷰 코드수정비율[내부],인라인 AI리뷰 코드수정or응답 비율[내부]
"PARTNER_TOTAL","2026-01-05","1","3.449","5.71","0.633","2.905","2.45","212.245","3.244","92.389","2.237","56.626","46.239","9.549","0.027","98.551","0.152","0.042","38.158","4.107","3.768","0.027","0.712","0.654","0.956","75.514","653","348","572","610","276","272","1123","8","17.647","16.86","0","13.062","11.215","17.377","15.481","0.331","0.478","89","2.744","16.129","2.752","0.286","0.244","0.035","2.744","0.279","8.69","0.884","35.484","0.077","0.807","18.769","352","486","29502","13.762","79.09","76.47","23.53","202.07","4.95","257.833","146","8.334","17.846","16.043","131","6.949","2.453","8.107"
"PARTNER_TOTAL","2026-01-12","1","3.882","4.715","1.67","3.671","2.967","201.512","3.132","88.236","-1.544","212.821","50.279","3.545","0.474","83.022","0.301","0","46.53","3.7","3.279","0.039","1.198","0.536","0.614","56.654","583","361","504","534","536","445","918","11","18.876","24.167","0","17.944","14.607","17.325","15.521","0.284","0.413","90","5.453","10.309","3.75","0.36","0.187","0.108","6.056","0.295","49.04","2.388","57.732","0.604","1.784","16.047","319","439","24786","21.504","92.14","74.78","25.22","149.31","6.7","78","166","19.747","17.967","16.33","279","10.853","4.892","46.66"
"PARTNER_TOTAL","2026-01-19","1","4.107","5.677","1.178","3.118","3.542","189.975","14.707","75.023","-12.547","1706","55.075","4.167","-0.31","112.264","0.417","1","25.233","6.391","4.034","0.028","0.689","0.602","0.836","75.49","534","363","450","481","530","595","1307","9","20.336","20.798","0","18.555","17.663","17.487","15.727","0.314","0.459","91","9.685","10.778","7.838","0.293","0.188","0.04","10.373","0.228","71.903","1.583","62.874","0.233","1.35","15.697","296","394","30396","15.594","77.74","77.81","22.19","35.63","28.06","50","853","19.209","18.047","16.432","259","7.781","10.291","73.729"
"PARTNER_TOTAL","2026-01-26","1","3.744","5.611","0.941","2.903","3.397","192.697","9.23","83.243","-4.089","209.254","30.723","5.614","-0.612","126.794","0.377","0","15.231","5.119","3.884","0.037","0.951","0.595","0.75","67.501","542","368","460","488","418","530","1367","13","14.906","9.206","0","17.21","14.205","17.562","15.748","0.407","0.598","90","7.029","19.748","1.316","0.455","0.336","0.11","7.736","0.446","73.575","4.242","56.723","0.317","3.925","15.151","294","408","31795","15.852","83.45","75.49","24.51","61.52","16.26","247","516.857","13.442","17.938","16.187","214","8.319","6.447","75.383"
"PARTNER_TOTAL","2026-02-02","1","3.722","7.309","1.353","3.598","3.89","195.951","3.409","88.646","-1.837","288.462","26","3.12","-0.216","107.458","0.334","0","51.582","3.92","3.447","0.044","1.277","0.578","0.792","69.319","539","373","458","486","590","634","1096","14","15.615","12.403","0","11.921","11.429","17.4","15.476","0.276","0.406","89","10.76","14.842","11.502","0.452","0.26","0.121","10.631","0.381","47.619","1.706","33.577","0.274","1.433","16.528","284","401","31940","19.083","85.4","73.27","26.73","141.96","7.04","78","225","18.514","17.898","16.096","315","10.113","9.391","51.756"
"PARTNER_TOTAL","2026-02-09","1","5.617","4.146","1.501","3.594","4.31","194.664","2.111","82.726","-1.221","259.091","25.325","2.64","-0.756","126.073","0.216","0","58.684","3.675","3.422","0.049","1.43","0.678","0.869","84.371","542","379","450","479","629","793","1119","16","19.672","17.375","0","15.21","11.828","17.766","15.947","0.473","0.7","90","10.434","13.83","9.249","0.3","0.211","0.055","10.606","0.266","71.801","1.803","43.085","0.171","1.632","15.22","280","389","29589","16.898","84.3","75.29","24.71","173.04","5.78","66","171","20.446","17.964","16.14","331","8.686","10","77.2"
"PARTNER_TOTAL","2026-02-16","1","3.112","4.84","0.849","2.876","2.994","202.596","1.72","92.198","-0.885","215","27.575","3.077","-0.742","138.814","0.148","0","55.5","3.619","3.5","0.067","1.928","0.895","1.199","100.091","529","371","447","474","371","515","1141","22","13.592","12.5","0","8.514","5.439","17.521","15.744","0.312","0.463","90","8.718","54.348","4.348","0.291","0.179","0.107","8.851","0.286","59.049","1.91","86.957","0.171","1.739","17.332","279","384","33631","9.515","89.21","77.31","22.69","391.06","2.56","40","86","11.737","17.762","16.021","183","4.43","5.907","57.243"
"PARTNER_TOTAL","2026-02-23","1","3.641","7.451","1.65","2.717","1.742","144.179","1.5","92.62","0.8","42.857","28.929","2.333","0.764","60.223","0.535","null","56.667","1.798","1.793","0.068","3.769","1.178","0.865","131.601","512","359","431","458","269","162","398","15","21.605","31.915","0","11.628","9.524","17.416","15.677","0.329","0.487","88","5.131","43.86","0","0.896","0.375","0.521","5.302","0.896","91.492","15.458","96.491","1.146","14.313","19.648","262","365","12111","33.317","86.51","74.89","25.11","4037","0.25","7","3","11.762","17.81","16.16","115","14.739","2.387","91.114"
"PARTNER_TOTAL","2026-03-02","1","3.622","5.352","1.83","3.71","3.878","175.876","1.714","80.681","-1.167","369.231","26.494","1.733","-0.792","130.483","0.115","0","102.073","2.67","2.55","0.042","1.628","0.932","0.948","96.78","509","371","411","445","538","702","737","12","13.105","12.842","0","3.481","0.481","16.2","14.409","0.344","0.473","89","17.706","47.222","23.684","0.78","0.495","0.187","17.08","0.681","56.749","2.264","72.222","0.286","1.978","21.969","241","347","21281","null","86.16","76.88","23.12","221.68","4.51","26","96","32.223","16.274","14.447","242","null","13.761","55.046"
"EDV자사","2025-03-03","1","1.333","null","0","null","null","99.667","1","54.167","-1","Infinity","1.25","null","null","null","0.778","null","241","1.5","1.545","0","0","0","0","0","64","6","56","61","0","0","17","0","null","null","0","null","null","33.333","20","16.667","20","53","5","25","0","0.143","0","0.143","25","0.143","50","0.286","50","0.286","0","null","30","39","299","0","59.8","76.59","23.41","299","3.34","0","1","0","20","0","0","0","null","null"
"EDV자사","2025-03-10","1","1","null","0","null","null","153.5","2","77.139","-2","Infinity","1.333","null","null","null","0.2","null","68.375","2","2","0","0","0","0","0","65","7","57","62","0","0","18","0","null","null","0","null","null","33.333","20","16.667","20","68","9.091","66.667","0","0.143","0","0.143","66.667","0.143","100","0.214","100","0.214","0","null","31","39","921","0.543","83.73","65.58","34.42","460.5","2.17","0","2","0","20","0","0","0.543","null","null"
"EDV자사","2025-03-17","1","1","null","0.125","1","null","308","null","164.167","1","0","1.333","1","1","0","1.164","7","40.333","1.25","1.25","0.125","10","0.125","0.125","8.333","41","6","33","39","1","0","10","1","null","null","0","null","null","28.571","16.667","14.286","16.667","74","25.758","50","0","2.429","2.286","0.143","32.075","2.429","88.679","6.714","100","0.286","6.429","null","20","25","1232","0.812","154","60.71","39.29","0","0","1","0","0.929","20","0","1","0.812","31.373","88.235"
"EDV자사","2025-03-24","1","1","0.333","0.143","1","2","358.5","null","139.5","null","null","1.25","null","-1","200","0","null","null","1.1","1.1","0","0","0.571","0.4","33.333","28","5","21","26","1","2","11","0","0","0","0","0","0","25","14.286","12.5","14.286","75","34.483","88.889","6.25","1.429","0.143","1.143","69.231","1.286","76.923","1.429","100","1.286","0.143","null","15","15","717","1.395","119.5","52.86","47.14","0","0","0","0","1.026","14.286","0","1","1.395","25","25"
"EDV자사","2025-03-31","1","1","1","0.1","1","1","198.4","null","131.667","1","0","1.25","1","0","100","0.95","null","null","1.333","1.333","0.111","8.333","0.5","0.556","27.778","22","6","15","19","1","1","12","1","0","0","0","0","0","22.222","12.5","11.111","12.5","60","0","null","0","0","0","0","null","0","null","0","null","0","0","null","10","11","992","0.504","110.22","53.93","46.07","0","0","1","0","1.17","12.5","0","1","0.504","null","null"
"EDV자사","2025-04-07","1","1","55","0","null","1","281.571","null","101.24","null","null","1.25","null","-1","Infinity","0","null","null","1.25","1.25","0","0","1.55","2.583","143.75","24","5","18","21","0","1","15","0","100","100","null","null","null","22.222","12.5","0","0","60","16.27","84.615","2.703","2.05","0.8","1.1","26.95","1.9","33.333","2.35","100","1.3","1.05","null","13","13","1971","0","103.74","53.32","46.68","0","0","0","0","0","22.222","12.5","0","0","13.913","18.261"
"EDV자사","2025-04-14","1","1","null","0","null","null","272.75","3","120.958","-2","300","1.25","1","null","null","3.75","null","61.333","2.538","2.5","0","0","2.286","2.667","194.444","25","5","18","22","0","0","30","0","null","null","0","null","null","22.222","12.5","0","0","100","3.483","100","0","2.667","2.222","0.444","3.865","2.667","20.773","14.333","100","0.444","13.889","null","13","14","1091","0.458","109.1","37.12","62.88","363.67","2.75","1","3","0","22.222","12.5","0","0.458","3.241","20.259"
"EDV자사","2025-04-21","1","1","null","0.056","1","null","163.556","2","99.704","-2","Infinity","1.25","null","1","0","0.5","null","198.333","0.8","0.737","0.053","7.143","2.722","2.579","290.278","29","5","22","26","1","0","14","1","null","null","0","null","null","20","11.111","0","0","100","21.27","22.485","0","3.941","1.706","2.235","22.712","3.941","32.542","5.647","36.686","3.647","2","null","16","15","1472","1.359","113.23","58.02","41.98","736","1.36","0","2","0.78","22.222","12.5","1","1.019","23.016","26.984"
"EDV자사","2025-04-28","1","1.042","0","0.25","1","1","204.125","null","158.875","null","null","1.25","null","0.667","33.333","0.625","0.5","40","1.643","1.643","0","0","1.667","1.429","168.75","34","6","25","30","3","1","23","0","0","0","null","0","0","15.385","8.333","0","0","78","1.584","null","0.726","1.167","0.667","0","14.035","0.667","43.86","2.083","null","0","2.083","null","18","18","1633","1.225","148.45","55.73","44.27","0","0","0","0","1.932","20","11.111","2","0.919","14.035","43.86"
"EDV자사","2025-05-05","1","1.333","null","0.25","1","null","98.667","1","77.167","-1","Infinity","1.25","null","1","0","0.25","null","424","0.75","0.5","0","0","2.75","2.75","250","33","5","27","31","1","0","2","0","null","null","0","null","null","14.286","7.692","0","0","73","100","100","null","6.25","5.5","0.75","100","6.25","100","6.25","100","0.75","5.5","null","19","17","296","3.378","74","88.85","11.15","296","3.38","0","1","1.037","20","11.111","1","1.689","100","100"
"EDV자사","2025-05-12","1","1.214","13","0.111","1","1","85.6","1.5","73.1","-1.5","Infinity","1.24","null","0","100","1.2","null","82.667","1.5","1.5","0","0","1","1.125","133.333","32","7","25","29","1","1","12","0","100","100","0","100","100","26.667","21.429","6.667","7.143","75","6.25","null","0","0.556","0.556","0","7.576","0.556","10.606","0.778","null","0","0.778","null","16","17","428","3.505","61.14","57.71","42.29","142.67","7.01","0","3","2.762","27.273","20","0","1.168","7.576","10.606"
"EDV자사","2025-05-19","1","1.357","7","0.133","1","1","131","null","107.444","null","null","1.5","null","-0.25","150","0.625","null","null","0.95","0.95","0.05","5.263","2.4","1.8","187.5","38","7","32","35","2","3","19","1","66.667","50","0","0","0","29.412","20","0","0","66","5.093","82.353","5.556","2.2","0.867","0.933","5","1.8","7.963","2.867","88.235","1","1.867","null","19","22","1179","2.545","98.25","60.73","39.27","0","0","0","0","2.489","35.714","25","1","1.696","2.486","5.354"
"EDV자사","2025-05-26","1","1.467","3","0.4","2","1","126.833","2","99.083","-2","Infinity","1.625","null","0.667","50","1.538","null","207","0.545","0.4","0","0","0.8","0.8","100","35","8","29","32","4","2","4","0","50","100","null","50","100","28.571","22.222","0","0","68","4.639","88.889","1.678","1.8","0.5","0.8","14.444","1.3","83.333","7.5","100","0.9","6.6","null","18","19","761","6.57","84.56","69.12","30.88","380.5","2.63","0","2","4.124","37.5","30.769","3","4.599","6.173","81.481"
"EDV자사","2025-06-02","1","2.651","3.5","0.214","1.2","1","223.5","1","103.205","6.5","7.143","5.345","14","0.667","33.333","0.583","3.52","65","1.824","1.765","0.059","3.333","2.071","3.412","185.455","35","12","28","31","6","2","30","1","0","0","null","60","75","25.926","21.739","3.704","4.348","43","16.505","33.333","0","1.214","1.179","0.036","19.101","1.214","37.079","2.357","66.667","0.071","2.286","null","18","18","2235","2.013","85.96","65.55","34.45","2235","0.45","14","1","4.005","33.333","28.571","4","1.566","18.857","36.571"
"EDV자사","2025-06-09","1","1.438","3","0.75","3","1.667","50","3.5","50","-2.5","350","6.571","2","-0.667","166.667","1.144","null","163.286","2","1.286","0","0","0.5","0.286","50","35","13","28","31","3","5","9","0","40","50","0","25","50","26.667","21.739","0","0","61","0","null","0","0","0","0","0","0","10.714","0.75","null","0","0.75","null","19","18","150","30","50","62","38","21.43","46.67","2","7","2.516","34.783","31.25","3","23.333","0","10.714"
"EDV자사","2025-06-16","1","1.722","3","1.2","3","2","61","2.5","61","-2.5","Infinity","8.286","null","1","66.667","1.729","null","165.2","1","0.444","0","0","0.4","0.222","40","35","14","28","31","6","4","4","0","0","0","0","25","50","22.222","18.519","0","0","68","0","null","null","0","0","0","0","0","0","0","null","0","0","null","18","18","305","14.754","61","41.31","58.69","61","16.39","0","5","26.374","29.63","27.778","4","9.836","0","0"
"EDV자사","2025-06-23","1","1.714","4","0.231","1","4","112.25","1","62","-1","Infinity","6.5","null","-0.333","133.333","3.083","null","322","0.615","0.583","0","0","1","1.083","68.75","30","14","23","26","3","4","7","0","0","0","0","0","0","28.205","26.667","7.692","10","71","27.5","50","0","0.846","0.769","0.077","39.286","0.846","39.286","0.846","50","0.077","0.769","null","16","14","898","2.784","81.64","85.41","14.59","898","1.11","0","1","4.988","25.806","22.727","2","2.227","38.462","38.462"
"EDV자사","2025-06-30","1","1.5","6.4","0.167","2","1.667","75.429","1.5","59.25","-1.5","Infinity","9.143","null","-1","250","0","null","223.333","1.611","1.529","0.059","3.846","1.083","0.765","119.444","31","14","23","26","2","5","26","1","60","60","0","0","0","26.829","25","0","0","59","2.535","100","2.532","0.75","0.417","0.167","2.536","0.583","43.841","10.083","100","0.167","9.917","null","16","17","528","7.576","52.8","68.75","31.25","176","5.68","0","3","2.805","30.556","29.63","2","4.735","1.825","43.431"
"EDV자사","2025-07-07","1","1.673","27","0.375","1.5","1","147.111","1","99.796","-1","Infinity","8.743","null","1.25","16.667","0","null","18","1.438","1.375","0.063","4.545","1.563","1.563","193.333","33","14","25","28","6","1","22","1","0","0","0","80","50","26.087","24.324","4.348","5.405","71","0.295","null","0","0.267","0.267","0","0.303","0.267","1.667","1.467","null","0","1.467","null","17","17","1324","6.42","88.27","48.19","51.81","1324","0.76","0","1","6.479","28.571","26.923","3","4.532","0.303","1.667"
"EDV자사","2025-07-14","1","1.895","3.2","1.1","2.75","1","77.6","5.5","55.6","-5","1100","8.086","2","0.857","45.455","0","0","285.818","2.615","1.091","0","0","1.8","1.636","223.81","39","17","27","32","11","5","12","0","20","33.333","0","42.857","66.667","26.415","27.907","9.434","11.628","65","6.716","null","0","1","1","0","7.377","1","25.41","3.444","null","0","3.444","null","17","20","388","19.33","55.43","73.71","26.29","17.64","56.7","2","22","12.85","23.684","25","9","16.753","7.377","25.41"
"EDV자사","2025-07-21","1","2.05","2.889","0.308","1","2.25","94.375","31.333","47.333","-17.25","376","8.903","8.333","-1.25","225","0","0.014","8.394","7.4","1.214","0","0","1.308","1.214","125.926","42","19","28","33","4","9","17","0","33.333","60","0","40","33.333","23.529","27.027","0","0","75","5.66","null","0","0.231","0.231","0","6.122","0.231","26.531","1","null","0","1","null","18","21","755","7.947","68.64","44.11","55.89","8.03","124.5","25","94","6.999","26.087","31.25","4","5.298","6.122","26.531"
"EDV자사","2025-07-28","1","1.669","4.2","0.333","1.6","1.25","115.25","6","41.104","24","20","21.771","45","0.429","62.5","0.833","1.143","8.278","2.059","1","0","0","1.042","1.471","108.889","41","21","29","31","8","5","17","0","20","20","0","62.5","62.5","28.333","29.787","3.333","4.255","73","2.4","0","0.541","0.75","0.667","0","4.211","0.667","42.105","6.667","100","0.125","6.542","null","18","22","922","5.423","48.53","67.25","32.75","51.22","19.52","90","18","9.541","29.412","31.579","4","3.254","4.244","41.645"
"EDV자사","2025-08-04","1","2.324","11","0.065","2","2","162.778","4.5","54.32","4","36","26.543","8.333","-1","200","0.5","null","3","1.813","1.25","0","0","2.097","4.063","142.725","37","20","27","29","2","4","20","0","25","33.333","0","25","33.333","32.308","35.294","7.692","9.804","61","4.316","50","1.682","2.677","2.065","0.032","7.62","2.097","26.729","7.355","100","0.065","7.29","null","18","22","1465","1.706","61.04","88.87","11.13","162.78","6.14","25","9","1.676","29.091","31.707","2","1.706","7.521","26.557"
"EDV자사","2025-08-11","1","1.476","10","0.167","1","1.6","129.2","18","118.93","20","31.034","69.857","29","-0.833","266.667","0","null","5.194","3.136","1.5","0","0","1.278","1.045","158.462","38","20","27","29","3","8","33","0","50","50","0","33.333","37.5","31.818","34","1.515","2","71","4.93","33.333","5.405","1.167","1","0.056","4.884","1.056","49.1","10.611","66.667","0.111","10.5","null","17","23","1292","1.935","86.13","93.19","6.81","35.89","27.86","116","36","2.176","32.258","34.783","3","1.548","4.663","48.964"
"EDV자사","2025-08-18","1","1.179","5.333","0.133","1","1","96.429","9.5","37.952","12","28.358","77.184","33.5","-0.25","150","0","null","6.895","3.143","1.786","0","0","1.2","1.286","109.524","40","21","28","31","2","3","25","0","0","0","0","33.333","33.333","28.571","29.63","0","0","90","15.152","57.143","0","0.333","0.067","0.267","18.519","0.333","55.556","1","100","0.467","0.533","null","19","23","675","3.704","45","69.04","30.96","35.53","28.15","67","19","2.034","31.25","33.333","1","2.222","5","40"
"EDV자사","2025-08-25","1","1.388","10","0.136","3","1","141.111","11.5","50.333","0.667","92","76.061","25","0.5","66.667","0","null","13.13","2.526","1.316","0","0","1.955","2.263","147.143","43","23","31","33","3","2","25","0","50","100","41.667","0","null","29.577","30.909","0","0","80","6.462","null","null","0.955","0.955","0","6.462","0.955","19.692","2.909","null","0","2.909","15.686","22","24","1270","3.543","79.38","60.24","39.76","55.22","18.11","25","23","3.085","32.308","34.694","2","1.969","6.462","19.692"
"EDV자사","2025-09-01","1","1.434","12.6","0.194","1","1.25","223.636","7","114.634","36.667","5.983","78.473","46.8","0.125","83.333","0","0","2.929","1.632","0.895","0","0","1.645","2.684","253.846","48","25","33","38","6","5","17","0","0","0","0","16.667","0","28.75","30.645","2.5","3.226","81","9.485","23.077","16.667","1.484","0.774","0.097","7.278","0.871","24.259","2.903","61.538","0.258","2.645","15.34","22","26","2460","1.626","94.62","80.2","19.8","175.71","5.69","234","14","3.217","30.435","33.333","3","1.016","6.704","22.905"
"EDV자사","2025-09-08","1","1.667","6.333","0.08","1","1.5","87.308","5.25","61.308","-1","123.529","76.534","8.5","-0.8","300","1.167","0","9","2.2","1.211","0","0","2.36","3.105","212.821","49","28","33","39","2","6","23","0","33.333","40","0","0","0","31.034","31.746","1.149","1.587","78","8.591","20","9.091","3.75","3.45","0.05","8.557","3.5","22.494","9.2","80","0.2","9","24.196","24","23","1135","0.881","66.76","63.61","36.39","54.05","18.5","17","21","1.113","33.333","35.185","2","0.881","8.487","22.14"
"EDV자사","2025-09-15","1","1.629","16.667","0","null","1.667","248","1","67.364","2.5","16.667","78.326","3","-1.667","Infinity","0.875","0","1","0.96","0.92","0","0","1.796","3.52","170.609","53","29","36","41","0","10","23","0","50","55.556","0","50","60","35.955","39.063","1.124","1.563","75","4.95","88.889","2.814","1.102","0.633","0.163","6.989","0.796","24.194","2.755","100","0.184","2.571","15.333","28","23","3720","0.672","90.73","51.88","48.12","3720","0.27","6","1","0","36.047","39.344","0","0.538","5.647","22.951"
"EDV자사","2025-09-22","1","1.403","9","0.104","1.25","1","259.429","57","105.443","-37.857","1425","61.691","6.667","0.333","60","0","0","52.663","12","1.821","0","0","2.292","3.929","230.635","51","26","40","43","5","3","51","0","33.333","50","0","66.667","100","34.737","37.681","2.105","2.899","73","16.561","80","19.796","20.771","4.021","0.167","10.055","4.188","31.916","13.292","90","0.188","13.104","25.429","31","26","3632","1.239","95.58","75.44","24.56","12.74","78.47","20","285","1.36","35.632","39.344","4","0.964","9.703","31.624"
"EDV자사","2025-09-29","1","1.699","4.625","0.111","1.333","1.333","188.571","12","93.079","-8.25","466.667","42.011","9","-0.571","200","0.714","null","97.821","3.563","1","0","0","2.028","2.433","157.87","55","27","42","47","4","8","30","0","50","57.143","0","33.333","40","36.765","37.234","0.735","1.064","69","6.894","83.333","4.274","2.194","1.917","0.139","7.191","2.056","13.994","4","83.333","0.139","3.861","7.774","28","30","2640","0.947","94.29","77.88","22.12","31.43","31.82","18","84","1.276","37.405","38.202","3","0.758","6.745","13.587"
"EDV자사","2025-10-06","1","1.8","7","0.05","1","2","109.8","13","89.1","3.667","54.167","46.827","12","-0.5","200","null","null","44.077","1.545","0.955","0","0","1.45","1.318","116.667","57","27","42","47","1","2","21","0","0","0","0","0","0","37.226","37.895","1.46","2.105","67","3.991","100","23.404","1.75","1.05","0.15","2.892","1.2","3.735","1.55","100","0.15","1.4","15.842","28","28","1098","4.098","91.5","75.14","24.86","84.46","11.84","24","13","0.535","36.842","37.363","1","3.188","2.539","3.386"
"EDV자사","2025-10-13","1","1.69","0","0.286","1.6","1","119","25.75","83.706","-25.75","Infinity","49.881","null","1.4","12.5","0","null","61.544","4.593","0.84","0","0","1.5","1.68","104.902","58","26","43","50","8","1","21","0","0","0","0","100","100","35.172","34.951","1.379","1.942","79","4.326","33.333","0.985","1.167","1","0.1","5.446","1.1","34.323","6.933","77.778","0.233","6.7","16.81","27","28","2023","3.213","87.96","60.21","39.84","19.64","50.91","0","103","5.127","36.567","36.957","6","2.719","5.025","33.668"
"EDV자사","2025-10-20","1","1.653","2.167","0.119","1.25","1.2","131.632","6.2","76.833","-4.5","775","52.929","1.333","-0.125","120","0","0","74.938","2.207","1.138","0","0","0.81","1.172","92.105","58","25","43","50","5","6","33","0","16.667","16.667","null","28.571","28.571","35.57","35.849","2.013","2.83","73","4.696","50","5.426","0.405","0.19","0.048","4.292","0.238","24.034","1.333","50","0.048","1.286","16.68","29","28","2501","2.599","69.47","67.25","32.75","80.68","12.4","4","31","2.21","35.714","36.082","5","2.599","3.493","23.581"
"EDV자사","2025-10-27","1","1.53","5.571","0.145","1.333","1.167","258.059","28.333","67.787","-28","8500","56.545","2","0.111","87.5","3","null","186.265","7.464","1.444","0.037","2.564","1.255","2.556","94.706","56","25","44","49","8","7","39","1","28.571","28.571","0","28.571","28.571","33.758","33.043","0.637","0.87","78","10.909","71.429","6.579","0.873","0.691","0.091","11.813","0.782","37.637","2.491","71.429","0.091","2.4","13.282","30","29","4387","1.824","91.4","81.99","18.01","25.81","38.75","2","170","2.323","35.374","35.238","8","1.596","10.644","36.975"
"EDV자사","2025-11-03","1","1.779","28.5","0.211","2","1","176.75","23.333","82.318","-3.25","122.807","51.893","28.5","0.375","62.5","0","2","132.935","5.688","1.4","0","0","1.237","1.567","172.368","58","29","44","50","8","5","42","0","40","25","null","75","75","33.526","32.031","1.734","2.344","79","7.134","66.667","3.354","1.526","1","0.105","12.5","1.105","28.571","2.526","66.667","0.105","2.421","14.464","30","30","2828","2.829","80.8","87.27","12.73","20.2","49.5","114","140","2.218","35.714","34.862","6","1.768","11.515","27.879"
"EDV자사","2025-11-10","1","1.676","6.421","0.119","1.143","2.111","256.435","102.077","99.088","-95.615","1579.762","64.362","21","-1.1","237.5","0.95","1.395","117.357","33.585","1.429","0","0","1.284","2.457","107.413","63","33","47","52","8","19","50","0","47.368","57.143","null","18.182","16.667","35.795","35.938","0","0","78","9.336","68.539","10.303","2.015","0.851","0.91","9.212","1.761","16.784","3.209","70.787","0.94","2.269","6.435","36","30","5898","1.441","105.32","73.55","26.45","4.44","224.99","84","1327","1.834","37.278","38.017","4","0.933","4.782","12.752"
"EDV자사","2025-11-17","1","1.736","7.375","0.176","2.25","1.333","121.783","20.7","79.86","-14.417","608.824","53.027","6.8","0.125","88.889","0.667","0","8.157","7.081","1.618","0","0","1.549","2.324","128.889","60","32","45","48","9","8","55","0","12.5","14.286","0","25","28.571","35.45","35.714","2.116","2.857","79","3.681","70","3.478","3.54","1.38","0.14","3.99","1.52","21.785","8.3","80","0.16","8.14","6.32","38","31","2801","3.749","70.03","75.97","24.03","13.53","73.9","34","207","2.069","36","36.508","7","2.856","3.641","21.478"
"EDV자사","2025-11-24","1","1.572","5.889","0.19","1.714","2.571","160.269","12.5","75.179","-4","156.25","47.528","12.8","-0.545","150","0.375","0.314","35.62","3.721","1.5","0","0","0.984","1.55","94.286","59","32","45","49","12","18","60","0","33.333","33.333","0","23.077","23.077","34.673","35.099","0","0","82","4.836","60","1.515","0.534","0.379","0.103","6.321","0.483","12.867","0.983","60","0.103","0.879","6.643","39","32","4167","4.68","85.04","70.99","29.01","41.67","24","64","100","3.444","35.751","36.552","9","2.28","5.081","11.778"
"EDV자사","2025-12-01","1","1.867","1.083","0.474","2.25","2","157.154","35.75","92.08","-14.583","168.898","35.341","42.333","1.154","44.444","0.469","0.002","7.177","9.679","1.714","0","0","1.123","1.306","119.444","89","35","77","78","27","12","84","0","16.667","50","0","27.273","100","30.603","31.034","0","0","83","15.41","42.857","23.377","0.904","0.5","0.058","12.719","0.558","35.526","1.558","100","0.135","1.423","4.903","50","59","4086","5.017","95.02","78.14","21.86","9.52","104.99","254","429","6.543","34.804","36.986","10","2.447","11.765","33.484"
